EN_YEAR	FR_ANNEÉ	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_ITA_SCORE	FR_NOTE_D'IPD	TOTAL
2022	2022	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	30
2022	2022	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	485
2022	2022	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2022	2022	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	10
2022	2022	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	90
2022	2022	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	1030
2022	2022	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	--
2022	2022	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	--
2022	2022	Nunavut	Nunavut	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2022	2022	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	2220
2022	2022	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	6645
2022	2022	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	130
2022	2022	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 701 - 800	Note 701 - 800	5
2022	2022	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	860
2022	2022	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	2850
2022	2022	Ontario	Ontario	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	55
2022	2022	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	3635
2022	2022	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2022	2022	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	40
2022	2022	Ontario	Ontario	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	1490
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	5
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	15
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	--
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	65
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	--
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	15
2022	2022	Prince Edward Island	Île-du-Prince-Édouard	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	300
2022	2022	Province/Territory not stated	Province / territoire non déclaré(e)	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	--
2022	2022	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	25
2022	2022	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	75
2022	2022	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	10
2022	2022	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	25
2022	2022	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	--
2022	2022	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	295
2022	2022	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	70
2022	2022	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	875
2022	2022	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	--
2022	2022	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	10
2022	2022	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2022	2022	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	--
2022	2022	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2022	2022	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	--
2022	2022	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	--
2022	2022	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	20
2023	2023	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	15
2023	2023	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	80
2023	2023	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	1195
2023	2023	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	1050
2023	2023	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	20
2023	2023	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	135
2023	2023	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	390
2023	2023	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	1765
2023	2023	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	525
2023	2023	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	--
2023	2023	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	1270
2023	2023	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2023	2023	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	160
2023	2023	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	2370
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	105
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	265
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	4320
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	3780
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	55
2023	2023	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 701 - 800	Note 701 - 800	--
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 451 - 500	Note 451 - 500	--
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	25
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	150
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	1635
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	605
2023	2023	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	10
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	2205
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	20
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 451 - 500	Note 451 - 500	--
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 601 - 700	Note 601 - 700	5
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	50
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	465
2023	2023	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	2580
2023	2023	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	--
2023	2023	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	40
2023	2023	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	165
2023	2023	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	135
2023	2023	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	35
2023	2023	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	75
2023	2023	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	215
2023	2023	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	55
2023	2023	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	470
2023	2023	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2023	2023	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	10
2023	2023	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	105
2023	2023	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	1160
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	5
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	15
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	150
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	100
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2023	2023	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 701 - 800	Note 701 - 800	--
2023	2023	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	110
2023	2023	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	205
2023	2023	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	285
2023	2023	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	110
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	375
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	45
2023	2023	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	755
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	50
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	35
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	20
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	15
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	70
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	--
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	5
2023	2023	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	60
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	5
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	10
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	5
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	--
2023	2023	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	20
2023	2023	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	20
